Año,Mes,Cuit Vendedor,Vendedor,Planta Carga,Tipo Producto,Cuit Comprador,Comprador,Actividad Comprador,Volumen Dentro,Precio Dentro Iva,Precio Dentro Sin Iva,Volumen Fuera,Precio Fuera Iva,Precio Fuera Sin Iva,Volumen Res 844/2007,Precio Res 844/2007 Iva,Precio Res 844/2007 Sin Iva,Fecha Data
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-62329693-4,"COOPERATIVA de COOPERATIVAS de GAS, VIVIENDA y SERVICIOS PUBLICOS CORDOBA LIMITADA.",Fraccionadora Envases y Granel,89.5,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA MONTE CRISTO |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-62329693-4,"COOPERATIVA de COOPERATIVAS de GAS, VIVIENDA y SERVICIOS PUBLICOS CORDOBA LIMITADA.",Fraccionadora Envases y Granel,22.37,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,388.56,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-63731185-5,"Cooperativa de Cooperativas de Gas, Servicios Publicos y Viviendas de Misiones Ltda. ",Fraccionadora Envases y Granel,340.88,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,523.78,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,1879.1,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,321.44,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,30-71323350-8,Región Gas SA,Fraccionadora Envases y Granel,222.84,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Butano,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,201.26,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-50374753-3,S.C.Johnson & Son de Argentina S.A.I.C.,Aerosolera,0.0,0.0,0.0,991.3,4480.76459517805,4054.98906486432,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,995.91,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,414.29,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,91.49,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-54302442-9,Las Varillas Gas SACI,Fraccionadora Envases y Granel,47.15,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-54571792-8,Cooperativa  Electrica de Galvez Limitada.,Fraccionadora Envases y Granel,22.52,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-60520678-2,Clorox Argentina S.A.,Aerosolera,0.0,0.0,0.0,537.02,4405.00262187628,3986.42318721835,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-63731185-5,"Cooperativa de Cooperativas de Gas, Servicios Publicos y Viviendas de Misiones Ltda. ",Fraccionadora Envases y Granel,91.41,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-69132357-5,Queruclor SRL,Aerosolera,0.0,0.0,0.0,21.98,4352.6,3939.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-70891311-8,Futuro Gas Sociedad Anónima.,Fraccionadora Envases y Granel,45.92,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,30-71323350-8,Región Gas SA,Fraccionadora Envases y Granel,45.07,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Mezcla,33-70771202-9,Federal Gas S.A.,Fraccionadora Envases y Granel,66.72,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,1433.91,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,581.45,2697.55655877547,2441.22765500043,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,COMPLEJOS CERRI - BAHIA BLANCA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,503.94,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,949.54,2648.89737915201,2397.19219832761,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA MONTE CRISTO |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,189.56,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,421.25,2694.84472569733,2438.7735074184,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"BELGRANO, LA MATANZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51548847-9,YPF Gas S.A.,Fraccionadora Envases y Granel,264.41,2651.53921069551,2399.58299610453,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,21.84,2543.71,2302.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,88.09,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"BELGRANO, LA MATANZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,85.91,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-52002597-5,Cooperativa de Obras y Desarrollo de Servicios Públicos Asistenciales y Vivienda de Máximo Paz ,Fraccionadora Envases y Granel,15.88,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,COMPLEJOS CERRI - BAHIA BLANCA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,22.3,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54583621-8,COOPERATIVA TELEFONICA y OSPA DE TOSTADO LIMITADA,Distribuidores por Redes,14.38,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-56577828-1,Cooperativa Roberts,Distribuidores por Redes,20.44,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"EL PORTON, NEUQUEN |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-63148406-5,HIDROCARBUROS DEL NEUQUEN S.A.,Distribuidores por Redes,66.23,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-63718290-7,Cañuelas Gas S.A.,Fraccionadora Envases y Granel,271.34,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-65786633-0,Litoral Gas S.A.,Distribuidores por Redes,20.06,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-65786633-0,Litoral Gas S.A.,Distribuidores por Redes,22.91,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-68575328-2,ONDA GAS S.A.,Fraccionadora Envases y Granel,88.68,2663.60623815968,2410.50338294993,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-68575328-2,ONDA GAS S.A.,Fraccionadora Envases y Granel,109.62,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,COMPLEJOS CERRI - BAHIA BLANCA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,139.54,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,22.09,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"BELGRANO, LA MATANZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,63.01,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-68622628-6,Dolores Gas S.A.,Fraccionadora Envases y Granel,137.64,2682.20590235397,2427.33565823888,3.38,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70712817-4,Servicios y Emprendimientos S.A.P.E.M.,Distribuidores por Redes,19.78,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"BELGRANO, LA MATANZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-70712817-4,Servicios y Emprendimientos S.A.P.E.M.,Distribuidores por Redes,21.42,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,22.86,2543.71,2302.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"SAN LORENZO, SANTA FE |Oper:YPF SOCIEDAD ANONIMA| ",Propano,30-70853403-6,Distribuidora Lidergas,Fraccionadora Envases y Granel,21.04,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propano,33-65786558-9,DISTRIBUIDORA DE GAS CUYANA S.A.,Distribuidores por Redes,513.51,331.5,300.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,33-66939180-9,Molle Gas S.R.L.,Fraccionadora Envases y Granel,44.02,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,33-71097065-9,Sifer Gas S.A.,Consumidor independiente,21.34,2702.83,2446.0,20.64,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,COMPLEJOS CERRI - BAHIA BLANCA |Oper:YPF SOCIEDAD ANONIMA| ,Propano,33-71097065-9,Sifer Gas S.A.,Consumidor independiente,22.04,2702.83,2446.0,22.02,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propileno,30-50424922-7,Carboclor SA,Petroquimica,0.0,0.0,0.0,149.18,9347.86,8459.6,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,"LUJAN DE CUYO, MENDOZA |Oper:YPF SOCIEDAD ANONIMA| ",Propileno,30-58342640-6,Petroquimica Cuyo S.A.I.C.,Petroquimica,0.0,0.0,0.0,7471.42,10424.24,9433.7,0.0,0,0,2014-01-31
2014,1,30546689979,YPF SOCIEDAD ANONIMA,REFINERIA LA PLATA |Oper:YPF SOCIEDAD ANONIMA| ,Propileno,30-62642725-8,Petroken Petroquímica Ensenada S.A.,Petroquimica,0.0,0.0,0.0,7045.59,10285.48,9308.12,0.0,0,0,2014-01-31
2014,1,30569719344,Total Austral Sociedad Anonima (Sucursal Argentina),"PUERTO GALVAN, BAHIA BLANCA |Oper:Total Austral Sociedad Anonima (Sucursal Argentina)| ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,3277.56,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30569719344,Total Austral Sociedad Anonima (Sucursal Argentina),"PUERTO GALVAN, BAHIA BLANCA |Oper:Total Austral Sociedad Anonima (Sucursal Argentina)| ",Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,1527.44,2702.83,2446.0,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30569719344,Total Austral Sociedad Anonima (Sucursal Argentina),"PUERTO GALVAN, BAHIA BLANCA |Oper:Total Austral Sociedad Anonima (Sucursal Argentina)| ",Propano,30-65786442-7,Camuzzi Gas del Sur S.A.,Distribuidores por Redes,0.0,0.0,0.0,113.9,331.5,300.0,0.0,0,0,2014-01-31
2014,1,30569719344,Total Austral Sociedad Anonima (Sucursal Argentina),"PUERTO GALVAN, BAHIA BLANCA |Oper:Total Austral Sociedad Anonima (Sucursal Argentina)| ",Propano,30-65786633-0,Litoral Gas S.A.,Distribuidores por Redes,0.0,0.0,0.0,155.84,331.5,300.0,0.0,0,0,2014-01-31
2014,1,30569719344,Total Austral Sociedad Anonima (Sucursal Argentina),"PUERTO GALVAN, BAHIA BLANCA |Oper:Total Austral Sociedad Anonima (Sucursal Argentina)| ",Propano,30-70874865-6,Buenos Aires Gas (BAGSA),Distribuidores por Redes,0.0,0.0,0.0,21.04,331.5,300.0,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,993.9,2684.94,2429.81,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Butano,30-68092234-5,Italgas S.A.,Petroquimica,0.0,0.0,0.0,293.36,2749.99,2488.68,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,151.08,2513.63,2274.78,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,202.22,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-55483494-5,Cooperativa de Obras y Servicios Públicos Sociales y Viviendas El Bolsón Limitada,Fraccionadora Envases y Granel,0.0,0.0,0.0,316.46,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-61232352-2,I.P. S.A.,Petroquimica,0.0,0.0,0.0,475.6,2454.17,2220.97,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,337.8,2513.63,2274.78,0.0,0,0,2014-01-31
2014,1,30629827060,CAPEX S.A,"AGUA DEL CAJON, NEUQUEN |Oper:CAPEX S.A| ",Propano,30-68092234-5,Italgas S.A.,Petroquimica,0.0,0.0,0.0,357.66,2513.63,2274.78,0.0,0,0,2014-01-31
2014,1,30645469026,"Rio Cullen Las Violetas S.A. Y Otros, UTE","PLANTA SAN LUIS, YACIMIENTO RIO CULLEN |Oper:Rio Cullen Las Violetas S.A. Y Otros, UTE| ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,78.74,2660.39261112522,2407.59512319025,0.0,0,0,2014-01-31
2014,1,30645469026,"Rio Cullen Las Violetas S.A. Y Otros, UTE",SAN SEBASTIAN |Oper:YPF SOCIEDAD ANONIMA| ,Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,118.62,2674.92833080425,2420.74962063733,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Butano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,233.07,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Butano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,45.75,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,247.18,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Butano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,91.88,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Butano,30-61232352-2,I.P. S.A.,Aerosolera,0.0,0.0,0.0,69.89,2956.98,2676.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Butano,30-61232352-2,I.P. S.A.,Aerosolera,0.0,0.0,0.0,299.06,2956.98,2676.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Butano,30-68092234-5,Italgas S.A.,Fraccionadora Envases y Granel,90.21,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Butano,30-68924748-9,Oeste Gas S.A.,Fraccionadora Envases y Granel,20.74,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Butano,30-68924748-9,Oeste Gas S.A.,Fraccionadora Envases y Granel,124.33,100.0,90.5,0.0,0.0,0.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Propano,30-51563721-0,Amarilla Gas S.A,Fraccionadora Envases y Granel,0.0,0.0,0.0,44.14,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,19.6,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Propano,30-54270057-9,Surgas S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,112.9,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,45.78,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Propano,30-55449610-1,Total Especialidades Argentina S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,65.38,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Propano,30-61232352-2,I.P. S.A.,Aerosolera,0.0,0.0,0.0,45.89,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,ESTACION FERNANDEZ ORO |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ,Propano,30-62273099-1,Di Marco S.A.,Fraccionadora Envases y Granel,0.0,0.0,0.0,71.7,2629.66,2379.77,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Propano,30-63679858-0,Yacimiento Lindero Atravesado,Consumidor independiente,0.0,0.0,0.0,5.11,2702.83,2446.0,0.0,0,0,2014-01-31
2014,1,30654521561,YSUR ENERGÍA ARGENTINA S.R.L. ,"LOMA NEGRA, NEUQUEN |Oper:YSUR ENERGÍA ARGENTINA S.R.L. | ",Propano,30-65786206-8,Transportadora de Gas del Sur S.A.,Consumidor independiente,0.0,0.0,0.0,4.16,2702.83,2446.0,0.0,0,0,2014-01-31
